"Id","Annee_mode","Nom_mode","Label"
32008736,1987,"BROWN-L","BROWN-L,1987"
32010196,1982,"CONSTANTINIDES-G","CONSTANTINIDES-G,1982"
32010595,1991,"CABALLERO-R","CABALLERO-R,1991"
32011470,1982,"HOOPER-P","HOOPER-P,1982"
32011545,1973,"GOLDFELD-S","GOLDFELD-S,1973"
32012384,1995,"BHATTACHARYYA-S","BHATTACHARYYA-S,1995"
32012494,1989,"BREEN-W","BREEN-W,1989"
32015346,1993,"BOWMAN-E","BOWMAN-E,1993"
32018115,1976,"VANDEVEN-A","VANDEVEN-A,1976"
32019497,1991,"MEGGINSON-W","MEGGINSON-W,1991"
32022691,1992,"BERGEN-M","BERGEN-M,1992"
32028255,1995,"BAILEY-W","BAILEY-W,1995"
32032091,1989,"GILSON-S","GILSON-S,1989"
32032150,1982,"WICKENS-M","WICKENS-M,1982"
32034782,1989,"ECONOMIDES-N","ECONOMIDES-N,1989"
32035503,1983,"SHAPIRO-C","SHAPIRO-C,1983"
32038396,1994,"KEANE-M","KEANE-M,1994"
32038611,1995,"KANDEL-E","KANDEL-E,1995"
32039558,1986,"VENKATRAMAN-N","VENKATRAMAN-N,1986"
32041160,1981,"DEANGELO-L","DEANGELO-L,1981"
32041240,1993,"ROMER-P","ROMER-P,1993"
32044523,1980,"BALTENSPERGER-E","BALTENSPERGER-E,1980"
32047578,1990,"DELONG-J","DELONG-J,1990"
32054900,1989,"HORNIK-K","HORNIK-K,1989"
32055410,1988,"KIM-L","KIM-L,1988"
32062427,1993,"HAMEL-G","HAMEL-G,1993"
32064031,1985,"EINHORN-H","EINHORN-H,1985"
32075438,1987,"FINNERTY-J","FINNERTY-J,1987"
32078271,1990,"ROTEMBERG-J","ROTEMBERG-J,1990"
32078778,1984,"HANSEN-L","HANSEN-L,1984"
32081179,1987,"DORNBUSCH-R","DORNBUSCH-R,1987"
32081771,1981,"FIGLEWSKI-S","FIGLEWSKI-S,1981"
32083431,1985,"HITT-M","HITT-M,1985"
32083866,1987,"CAMPBELL-J","CAMPBELL-J,1987"
32087554,1988,"JOSKOW-P","JOSKOW-P,1988"
32089093,1987,"HARTZMARK-M","HARTZMARK-M,1987"
32090853,1990,"FORSYTHE-R","FORSYTHE-R,1990"
32092660,1991,"RECHNER-P","RECHNER-P,1991"
32093724,1991,"DOZ-Y","DOZ-Y,1991"
32095530,1973,"MERTON-R","MERTON-R,1973"
32095719,1987,"BAILLIE-R","BAILLIE-R,1987"
32096771,1990,"ABOWD-J","ABOWD-J,1990"
32102713,1994,"GUNDLACH-G","GUNDLACH-G,1994"
32102786,1988,"JAIN-P","JAIN-P,1988"
32104608,1976,"KENNEDY-D","KENNEDY-D,1976"
32110574,1977,"FELDSTEIN-M","FELDSTEIN-M,1977"
32117659,1988,"CERCHI-M","CERCHI-M,1988"
32117950,1994,"ADLER-B","ADLER-B,1994"
32126633,1991,"LITTERMAN-R","LITTERMAN-R,1991"
32130459,1990,"BAUER-P","BAUER-P,1990"
32132900,1988,"MILLER-D","MILLER-D,1988"
32133721,1989,"REISS-P","REISS-P,1989"
32134413,1990,"JORDE-T","JORDE-T,1990"
32136410,1994,"BAKER-G","BAKER-G,1994"
32142863,1989,"ROE-M","ROE-M,1989"
32143785,1987,"WEST-K","WEST-K,1987"
32146980,1989,"ASHENFELTER-O","ASHENFELTER-O,1989"
32151881,1989,"HYLLEBERG-S","HYLLEBERG-S,1989"
32153256,1988,"CHOI-J","CHOI-J,1988"
32160840,1963,"MACAULAY-S","MACAULAY-S,1963"
32162399,1974,"MANDELKER-G","MANDELKER-G,1974"
32162912,1991,"DANN-L","DANN-L,1991"
32165067,1986,"BHARGAVA-A","BHARGAVA-A,1986"
32170662,1990,"EBERHART-A","EBERHART-A,1990"
32176180,1986,"TUSHMAN-M","TUSHMAN-M,1986"
32178377,1987,"CUMBY-R","CUMBY-R,1987"
32180647,1972,"ALCHIAN-A","ALCHIAN-A,1972"
32182550,1981,"COHEN-L","COHEN-L,1981"
32184343,1985,"LEWELLEN-W","LEWELLEN-W,1985"
32191062,1984,"MASKIN-E","MASKIN-E,1984"
32193746,1983,"RUBINSTEIN-A","RUBINSTEIN-A,1983"
32198945,1988,"MACDONALD-R","MACDONALD-R,1988"
32199351,1986,"SHAPIRO-C","SHAPIRO-C,1986"
32206018,1985,"PETTWAY-R","PETTWAY-R,1985"
32208087,1992,"SCHMIDT-P","SCHMIDT-P,1992"
32211104,1992,"LEEPER-E","LEEPER-E,1992"
32215275,1983,"EASTERBROOK-F","EASTERBROOK-F,1983"
32217038,1989,"STIGLITZ-J","STIGLITZ-J,1989"
32217453,1989,"SUNDARESAN-S","SUNDARESAN-S,1989"
32219442,1989,"MARCET-A","MARCET-A,1989"
32219711,1989,"RECHNER-P","RECHNER-P,1989"
32221195,1981,"LOPES-L","LOPES-L,1981"
32222121,1992,"MCAFEE-R","MCAFEE-R,1992"
32222999,1985,"LI-L","LI-L,1985"
32225715,1992,"AGARWAL-S","AGARWAL-S,1992"
32243715,1986,"POWELL-J","POWELL-J,1986"
32250318,1983,"PROVAN-K","PROVAN-K,1983"
32250876,1939,"KALDOR-N","KALDOR-N,1939"
32252202,1993,"GREIF-A","GREIF-A,1993"
32253065,1995,"RAJAN-R","RAJAN-R,1995"
32265942,1988,"HUTT-M","HUTT-M,1988"
32266740,1993,"SLOVIN-M","SLOVIN-M,1993"
32272568,1986,"SCHWARTZ-A","SCHWARTZ-A,1986"
32276452,1990,"FAMA-E","FAMA-E,1990"
32277364,1986,"HARRIS-L","HARRIS-L,1986"
32278934,1991,"DUTTON-J","DUTTON-J,1991"
32279789,1987,"BHATTACHARYA-M","BHATTACHARYA-M,1987"
32283482,1991,"ITOH-H","ITOH-H,1991"
32291146,1984,"WILLIAMSON-O","WILLIAMSON-O,1984"
32292260,1977,"ALBRECHT-W","ALBRECHT-W,1977"
32295679,1995,"CHANG-S","CHANG-S,1995"
32297875,1989,"STOCK-J","STOCK-J,1989"
32298326,1986,"MANKIW-N","MANKIW-N,1986"
32299687,1994,"KAUFMANN-P","KAUFMANN-P,1994"
32300175,1987,"DIBA-B","DIBA-B,1987"
32300413,1986,"BARON-J","BARON-J,1986"
32304360,1985,"DEBONDT-W","DEBONDT-W,1985"
32304881,1994,"GREGORY-A","GREGORY-A,1994"
32306517,1994,"FRANKS-J","FRANKS-J,1994"
