"Id","Annee_mode","Nom_mode","Label"
4221106,1958,"BANFIELD-E","BANFIELD-E,1958"
4223330,1979,"BANKS-A","BANKS-A,1979"
4294357,1983,"BARBER-B","BARBER-B,1983"
4312792,1938,"BARNARD-C","BARNARD-C,1938"
4320912,2001,"BARCA-F","BARCA-F,2001"
4347049,1992,"BARLEY-S","BARLEY-S,1992"
4367566,1997,"BARNEY-J","BARNEY-J,1997"
4369532,2000,"BARON-J","BARON-J,2000"
4370725,2001,"BARNEY-J","BARNEY-J,2001"
4378457,2001,"BARNEY-J","BARNEY-J,2001"
4409281,1995,"BARRO-R","BARRO-R,1995"
4409330,1997,"BARRO-R","BARRO-R,1997"
4414663,1991,"BARRO-R","BARRO-R,1991"
4428319,1989,"BARTLETT-C","BARTLETT-C,1989"
4428326,1989,"BARTLETT-C","BARTLETT-C,1989"
4430849,1989,"BARTLETT-C","BARTLETT-C,1989"
4434090,1989,"BARZEL-Y","BARZEL-Y,1989"
4449016,1988,"BASALLA-G","BASALLA-G,1988"
4476326,1985,"BASS-B","BASS-B,1985"
4485145,2001,"BASU-S","BASU-S,2001"
4533568,1993,"BAUER-P","BAUER-P,1993"
4540535,1996,"BAUM-J","BAUM-J,1996"
4544252,1959,"BAUMOL-W","BAUMOL-W,1959"
4544429,1982,"BAUMOL-W","BAUMOL-W,1982"
4544455,2002,"BAUMOL-W","BAUMOL-W,2002"
4545843,1993,"BAUMOL-W","BAUMOL-W,1993"
4556283,1979,"BAWA-V","BAWA-V,1979"
4563052,1994,"BAUM-J","BAUM-J,1994"
4572779,2003,"BARBERIS-N","BARBERIS-N,2003"
4579780,1988,"BEAMISH-P","BEAMISH-P,1988"
4579830,1999,"BEASLEY-M","BEASLEY-M,1999"
4580718,1994,"BAZERMAN-M","BAZERMAN-M,1994"
4589034,1997,"BEAMISH-P","BEAMISH-P,1997"
4597950,2004,"BEBCHUK-L","BEBCHUK-L,2004"
4597951,2004,"BEBCHUK-L","BEBCHUK-L,2004"
4598043,1990,"BECATTINI-G","BECATTINI-G,1990"
4601590,2000,"BEBCHUK-L","BEBCHUK-L,2000"
4603069,2001,"BECHT-M","BECHT-M,2001"
4605341,1964,"BECKER-G","BECKER-G,1964"
4605440,2001,"BECK-T","BECK-T,2001"
4608631,2003,"BEAVER-W","BEAVER-W,2003"
4609506,1981,"BEAVER-W","BEAVER-W,1981"
4623370,1957,"BECKER-G","BECKER-G,1957"
4709679,1980,"BELSLEY-D","BELSLEY-D,1980"
4827600,1995,"BENTLER-P","BENTLER-P,1995"
4829316,2002,"BENZONI-L","BENZONI-L,2002"
4829547,1994,"BERAN-J","BERAN-J,1994"
4834119,1966,"BERGER-P","BERGER-P,1966"
4850876,1932,"BERLE-A","BERLE-A,1932"
4851687,1998,"BERGER-A","BERGER-A,1998"
4851903,1996,"BERGER-S","BERGER-S,1996"
4867348,1992,"BERGER-A","BERGER-A,1992"
4867357,1996,"BERGER-A","BERGER-A,1996"
4888770,1982,"BERG-S","BERG-S,1982"
4937487,1999,"BERNANKE-B","BERNANKE-B,1999"
4943519,1995,"BERNARD-A","BERNARD-A,1995"
4947682,2005,"BERNDT-A","BERNDT-A,2005"
4953322,1999,"BERNANKE-B","BERNANKE-B,1999"
4980331,1996,"BERTOIN-J","BERTOIN-J,1996"
5012939,1996,"BESANKO-D","BESANKO-D,1996"
5019024,1990,"BEST-M","BEST-M,1990"
5046832,1986,"BEWLEY-T","BEWLEY-T,1986"
5047948,1999,"BEWLEY-T","BEWLEY-T,1999"
5051750,2000,"BHAGAT-S","BHAGAT-S,2000"
5054719,1987,"BHATTACHARYA-S","BHATTACHARYA-S,1987"
5060130,1990,"BHAGAT-S","BHAGAT-S,1990"
5061584,2004,"BHARATH-S","BHARATH-S,2004"
5065961,2000,"BHIDE-A","BHIDE-A,2000"
5150262,2000,"BIRKINSHAW-J","BIRKINSHAW-J,2000"
5180278,2004,"BJORK-T","BJORK-T,2004"
5206559,1972,"BLACK-F","BLACK-F,1972"
5209435,1976,"BLACK-F","BLACK-F,1976"
5214145,1976,"BLACK-F","BLACK-F,1976"
5222069,1995,"BLAIR-M","BLAIR-M,1995"
5227468,1964,"BLAU-P","BLAU-P,1964"
5230678,1999,"BLAIR-M","BLAIR-M,1999"
5235496,1977,"BLAU-P","BLAU-P,1977"
5240326,1998,"BLINDER-A","BLINDER-A,1998"
5243389,1993,"BLOCK-Z","BLOCK-Z,1993"
5244695,1994,"BLOMSTROM-M","BLOMSTROM-M,1994"
5245420,1998,"BLINDER-A","BLINDER-A,1998"
5248010,1995,"BLOSSFELD-H","BLOSSFELD-H,1995"
5274616,1982,"BLANCHARD-O","BLANCHARD-O,1982"
5278580,1986,"BLANCHARD-O","BLANCHARD-O,1986"
5288831,1993,"BLEEKE-J","BLEEKE-J,1993"
5374989,1999,"BODNAR-G","BODNAR-G,1999"
5389412,1988,"BOEKER-W","BOEKER-W,1988"
5402483,1998,"BOISOT-M","BOISOT-M,1998"
5414902,1989,"BOHI-D","BOHI-D,1989"
5427876,1989,"BOLLEN-K","BOLLEN-K,1989"
5428025,1993,"BOLLEN-K","BOLLEN-K,1993"
5510101,2002,"BORGATTI-S","BORGATTI-S,2002"
5529652,1978,"BORK-R","BORK-R,1978"
5567960,2003,"BOUCHAUD-J","BOUCHAUD-J,2003"
5606019,1977,"BOURDIEU-P","BOURDIEU-P,1977"
5608067,1986,"BOURDIEU-P","BOURDIEU-P,1986"
5609245,1992,"BOURDIEU-P","BOURDIEU-P,1992"
5631701,1981,"BOWER-G","BOWER-G,1981"
5631710,1970,"BOWER-J","BOWER-J,1970"
5635475,1976,"BOX-G","BOX-G,1976"
5646621,1953,"BOWEN-H","BOWEN-H,1953"
5656246,1995,"BOYCKO-M","BOYCKO-M,1995"
5657084,1999,"BOYER-B","BOYER-B,1999"
5668856,1983,"BOURGEOIS-L","BOURGEOIS-L,1983"
5723383,1996,"BRANDENBURGER-A","BRANDENBURGER-A,1996"
5735820,1914,"BRANDEIS-L","BRANDEIS-L,1914"
5795429,1991,"BREALEY-R","BREALEY-R,1991"
5818975,1991,"BRENNAN-M","BRENNAN-M,1991"
5850937,1997,"BRICKLEY-J","BRICKLEY-J,1997"
5876604,1991,"BRINT-S","BRINT-S,1991"
5893354,1991,"BROCKWELL-P","BROCKWELL-P,1991"
5894658,1991,"BROCK-W","BROCK-W,1991"
5927845,1986,"BROCKHAUS-R","BROCKHAUS-R,1986"
6012274,1998,"BROWN-S","BROWN-S,1998"
6012789,2004,"BROWN-L","BROWN-L,2004"
6016581,1993,"BROWNE-M","BROWNE-M,1993"
6081018,1993,"BRYANT-R","BRYANT-R,1993"
6084569,1962,"BUCHANAN-J","BUCHANAN-J,1962"
6087949,1976,"BUCKLEY-P","BUCKLEY-P,1976"
6088621,1988,"BUCKLEY-P","BUCKLEY-P,1988"
6092789,1971,"BRY-G","BRY-G,1971"
6178125,1994,"BREUER-J","BREUER-J,1994"
6189529,1989,"BUONO-A","BUONO-A,1989"
6204907,1998,"BURGSTAHLER-D","BURGSTAHLER-D,1998"
6206054,1946,"BURNS-A","BURNS-A,1946"
6207824,1961,"BURNS-T","BURNS-T,1961"
6269659,1982,"BURT-R","BURT-R,1982"
6269681,2005,"BURT-R","BURT-R,2005"
6269862,2001,"BURT-R","BURT-R,2001"
6272854,1992,"BURT-R","BURT-R,1992"
6294319,1983,"BURT-R","BURT-R,1983"
6301411,1992,"BURT-R","BURT-R,1992"
6347137,1992,"BYGRAVE-W","BYGRAVE-W,1992"
6347903,2001,"BYRNE-B","BYRNE-B,2001"
6368979,1995,"CABALLERO-R","CABALLERO-R,1995"
6379561,1992,"CADBURY-A","CADBURY-A,1992"
6385584,1998,"CALLON-M","CALLON-M,1998"
6388241,1991,"CAMAGNI-R","CAMAGNI-R,1991"
6390088,1998,"CAMERON-A","CAMERON-A,1998"
6393430,1992,"CAMERER-C","CAMERER-C,1992"
6403861,2003,"CAMERER-C","CAMERER-C,2003"
6411895,1991,"CALOMIRIS-C","CALOMIRIS-C,1991"
6416495,2003,"CAMERER-C","CAMERER-C,2003"
6422807,1995,"CAMERER-C","CAMERER-C,1995"
6422820,2000,"CAMERER-C","CAMERER-C,2000"
6459334,1967,"CAMERON-R","CAMERON-R,1967"
6462802,1989,"CAMPBELL-J","CAMPBELL-J,1989"
6462844,2004,"CAMPBELL-J","CAMPBELL-J,2004"
6468271,1999,"CAMPA-J","CAMPA-J,1999"
6469805,1997,"CAMPBELL-J","CAMPBELL-J,1997"
6472517,2002,"CAMPBELL-J","CAMPBELL-J,2002"
6510695,1989,"CANTWELL-J","CANTWELL-J,1989"
6515548,1991,"CAMPBELL-J","CAMPBELL-J,1991"
6578915,1994,"CARLTON-D","CARLTON-D,1994"
6587662,2005,"CARKOVIC-M","CARKOVIC-M,2005"
6608646,1979,"CARMINES-E","CARMINES-E,1979"
6609256,1981,"CARMINES-E","CARMINES-E,1981"
6629380,2000,"CARROLL-G","CARROLL-G,2000"
6630971,1989,"CARROLL-A","CARROLL-A,1989"
6701959,2005,"CASELLI-F","CASELLI-F,2005"
6719423,1982,"CASSON-M","CASSON-M,1982"
6743038,1976,"CAVES-R","CAVES-R,1976"
6749624,1996,"CAVES-R","CAVES-R,1996"
6764861,1986,"CAVES-R","CAVES-R,1986"
6815884,1999,"CHAIKEN-S","CHAIKEN-S,1999"
6819608,1933,"CHAMBERLIN-E","CHAMBERLIN-E,1933"
6834569,1962,"CHANDLER-A","CHANDLER-A,1962"
6834572,1977,"CHANDLER-A","CHANDLER-A,1977"
6835806,1990,"CHANDLER-A","CHANDLER-A,1990"
6864888,1990,"CHANDLER-A","CHANDLER-A,1990"
6917917,1994,"CHARNES-A","CHARNES-A,1994"
6922601,1994,"CHARKHAM-J","CHARKHAM-J,1994"
7016697,2003,"CHESBROUGH-H","CHESBROUGH-H,2003"
7018298,2004,"CHERUBINI-U","CHERUBINI-U,2004"
7035801,1994,"CHILD-J","CHILD-J,1994"
7035909,1998,"CHILD-J","CHILD-J,1998"
7063230,1998,"CHIN-W","CHIN-W,1998"
7076140,2004,"CHOI-J","CHOI-J,2004"
7102489,1997,"CHRISTENSEN-C","CHRISTENSEN-C,1997"
7123818,1997,"CHRISTENSEN-C","CHRISTENSEN-C,1997"
7152167,2000,"CHUI-A","CHUI-A,2000"
7153316,1991,"CHURCHILL-G","CHURCHILL-G,1991"
7191051,1997,"CLARK-G","CLARK-G,1997"
7191723,1991,"CLARK-K","CLARK-K,1991"
7208158,1986,"CLARK-R","CLARK-R,1986"
7271708,1998,"CLEMENTS-M","CLEMENTS-M,1998"
7302212,1999,"CLEMENTS-M","CLEMENTS-M,1999"
7308566,1988,"COASE-R","COASE-R,1988"
7310285,2001,"COCHRANE-J","COCHRANE-J,2001"
7313168,1972,"COASE-R","COASE-R,1972"
7327116,1992,"COCHRANE-J","COCHRANE-J,1992"
7335125,1992,"COCHRANE-J","COCHRANE-J,1992"
7344190,1997,"CHILD-J","CHILD-J,1997"
7344498,1988,"COHEN-J","COHEN-J,1988"
7344512,1983,"COHEN-J","COHEN-J,1983"
7348855,1998,"COELLI-T","COELLI-T,1998"
7379457,1989,"COHEN-W","COHEN-W,1989"
7379477,2000,"COHEN-W","COHEN-W,2000"
7381906,1995,"COHEN-W","COHEN-W,1995"
7394968,2000,"COHEN-W","COHEN-W,2000"
7404751,1990,"COLEMAN-J","COLEMAN-J,1990"
7408471,1966,"COLEMAN-J","COLEMAN-J,1966"
7414089,2003,"COLES-J","COLES-J,2003"
7456783,1997,"COLLIS-D","COLLIS-D,1997"
7532816,1979,"COOK-T","COOK-T,1979"
7534972,1988,"CONTRACTOR-F","CONTRACTOR-F,1988"
7553668,1998,"COOKE-P","COOKE-P,1998"
7560996,1995,"COOLEY-T","COOLEY-T,1995"
7568394,2000,"COOPER-W","COOPER-W,2000"
7592491,1988,"COOTER-R","COOTER-R,1988"
7594504,2001,"COPELAND-T","COPELAND-T,2001"
7633771,2004,"CORSI-F","CORSI-F,2004"
7719718,1986,"COVIN-J","COVIN-J,1986"
7721190,1984,"COX-D","COX-D,1984"
7727468,1985,"COX-J","COX-J,1985"
7827247,2005,"CROUCH-C","CROUCH-C,2005"
7829812,2003,"CROSBIE-P","CROSBIE-P,2003"
7842113,1997,"CROUCH-C","CROUCH-C,1997"
7866541,1991,"CRYSTAL-G","CRYSTAL-G,1991"
7874606,1992,"CUKIERMAN-A","CUKIERMAN-A,1992"
7895295,1996,"CUMMINGS-L","CUMMINGS-L,1996"
7948009,1963,"CYERT-R","CYERT-R,1963"
7949600,1983,"DAFT-R","DAFT-R,1983"
7984657,1994,"DAMASIO-A","DAMASIO-A,1994"
7984689,1986,"DAMASKA-M","DAMASKA-M,1986"
8023908,2001,"DACOROGNA-M","DACOROGNA-M,2001"
8085440,1988,"DASGUPTA-P","DASGUPTA-P,1988"
8085462,2000,"DASGUPTA-P","DASGUPTA-P,2000"
8112938,1998,"DAVENPORT-T","DAVENPORT-T,1998"
8112946,1998,"DAVENPORT-T","DAVENPORT-T,1998"
8118545,1994,"DAVENI-R","DAVENI-R,1994"
8118547,1994,"DAVENI-R","DAVENI-R,1994"
8118659,1993,"DAVIDSON-R","DAVIDSON-R,1993"
8124089,1994,"DAVIDSON-J","DAVIDSON-J,1994"
8137356,1993,"DAVIS-D","DAVIS-D,1993"
8179372,2001,"DAVIS-J","DAVIS-J,2001"
8185490,1996,"DAVIS-S","DAVIS-S,1996"
8194330,1976,"DAWKINS-R","DAWKINS-R,1976"
8212973,1992,"DEATON-A","DEATON-A,1992"
8212975,1997,"DEATON-A","DEATON-A,1997"
8219754,1998,"DEARDORFF-A","DEARDORFF-A,1998"
8257075,1959,"DEBREU-G","DEBREU-G,1959"
8267631,1985,"DECI-E","DECI-E,1985"
8374444,2002,"DELBAEN-F","DELBAEN-F,2002"
8386555,2000,"DELBAEN-F","DELBAEN-F,2000"
8401707,1998,"DELIANEDIS-G","DELIANEDIS-G,1998"
8434017,1986,"DEMING-W","DEMING-W,1986"
8434126,2001,"DEMIRGUCKUNT-A","DEMIRGUCKUNT-A,2001"
8444545,1992,"DEMB-A","DEMB-A,1992"
8444546,1992,"DEMB-A","DEMB-A,1992"
8473904,1974,"DEMSETZ-H","DEMSETZ-H,1974"
8478767,1991,"DEMSETZ-H","DEMSETZ-H,1991"
8512712,1984,"DEPRINS-D","DEPRINS-D,1984"
8563722,1989,"DESOTO-H","DESOTO-H,1989"
8568413,2000,"DESOTO-H","DESOTO-H,2000"
8604508,1991,"DEVELLIS-R","DEVELLIS-R,1991"
8628105,1990,"DEVEREUX-M","DEVEREUX-M,1990"
8643003,1994,"DEWATRIPONT-M","DEWATRIPONT-M,1994"
8673486,1997,"DIAMOND-J","DIAMOND-J,1997"
8677622,1993,"DEGRAUWE-P","DEGRAUWE-P,1993"
8700877,1998,"DIEBOLD-F","DIEBOLD-F,1998"
8707111,1978,"DILLMAN-D","DILLMAN-D,1978"
8707126,2000,"DILLMAN-D","DILLMAN-D,2000"
8710305,1994,"DIEBOLD-F","DIEBOLD-F,1994"
8721607,1991,"DIMAGGIO-P","DIMAGGIO-P,1991"
8726650,1988,"DIMAGGIO-P","DIMAGGIO-P,1988"
8726652,1988,"DIMAGGIO-P","DIMAGGIO-P,1988"
8730658,1994,"DIXIT-A","DIXIT-A,1994"
8742793,1994,"DOBBIN-F","DOBBIN-F,1994"
8762079,1971,"DOERINGER-P","DOERINGER-P,1971"
8862412,1995,"DOLLINGER-M","DOLLINGER-M,1995"
8872347,2001,"DONALDSON-L","DONALDSON-L,2001"
8874435,1983,"DOOLEY-M","DOOLEY-M,1983"
8882902,2007,"DOORNIK-J","DOORNIK-J,2007"
8885730,2002,"DOORNIK-J","DOORNIK-J,2002"
8889144,2000,"DORE-R","DORE-R,2000"
8890946,1961,"DONALDSON-G","DONALDSON-G,1961"
8896078,1993,"DOMINGUEZ-K","DOMINGUEZ-K,1993"
8926756,1988,"DOSI-G","DOSI-G,1988"
8927602,2000,"DOSI-G","DOSI-G,2000"
8931538,1994,"DOSI-G","DOSI-G,1994"
8939979,2001,"DOUCET-A","DOUCET-A,2001"
8942594,1986,"DOUGLAS-M","DOUGLAS-M,1986"
8969186,2000,"DRAZEN-A","DRAZEN-A,2000"
8971932,2001,"DOZ-Y","DOZ-Y,2001"
8981801,1988,"DOZ-Y","DOZ-Y,1988"
8994604,1998,"DOZ-Y","DOZ-Y,1998"
9024856,1954,"DRUCKER-P","DRUCKER-P,1954"
9024887,1985,"DRUCKER-P","DRUCKER-P,1985"
9081968,1949,"DUESENBERRY-J","DUESENBERRY-J,1949"
9083295,2003,"DUFFIE-D","DUFFIE-D,2003"
9083900,2004,"DUFFEE-G","DUFFEE-G,2004"
9084645,2001,"DUFFIE-D","DUFFIE-D,2001"
9123199,1994,"DUMAS-B","DUMAS-B,1994"
9147079,1977,"DUNNING-J","DUNNING-J,1977"
9147081,1993,"DUNNING-J","DUNNING-J,1993"
9147097,1981,"DUNNING-J","DUNNING-J,1981"
9149994,2001,"DURBIN-J","DURBIN-J,2001"
9152388,1988,"DUNNING-J","DUNNING-J,1988"
9174470,2005,"DURLAUF-S","DURLAUF-S,2005"
9185682,2001,"EASTERLY-W","EASTERLY-W,2001"
9194892,1974,"EASTERLIN-R","EASTERLIN-R,1974"
9207433,1986,"DYER-W","DYER-W,1986"
9209378,1991,"EASTERBROOK-F","EASTERBROOK-F,1991"
9223029,1988,"ECCLES-R","ECCLES-R,1988"
9279921,1999,"DURLAUF-S","DURLAUF-S,1999"
9302093,1997,"EDVINSSON-L","EDVINSSON-L,1997"
9310700,1997,"EDQUIST-C","EDQUIST-C,1997"
9317963,1961,"EDWARDS-E","EDWARDS-E,1961"
9319869,1955,"EDWARDS-C","EDWARDS-C,1955"
9323983,1968,"EDWARDS-W","EDWARDS-W,1968"
9325469,1994,"EDWARDS-J","EDWARDS-J,1994"
9328398,1993,"EFRON-B","EFRON-B,1993"
9333238,1992,"EECKHOUDT-L","EECKHOUDT-L,1992"
9336204,1990,"EGGERTSSON-T","EGGERTSSON-T,1990"
9346450,2002,"EISENHARDT-K","EISENHARDT-K,2002"
9441169,1991,"ELLICKSON-R","ELLICKSON-R,1991"
9452648,2002,"EMBRECHTS-P","EMBRECHTS-P,2002"
9463062,1997,"EMBRECHTS-P","EMBRECHTS-P,1997"
9470597,1995,"ENDERS-W","ENDERS-W,1995"
9490806,1997,"ENGERMAN-S","ENGERMAN-S,1997"
9491629,1991,"ENGLE-R","ENGLE-R,1991"
9533118,1995,"ENGLE-R","ENGLE-R,1995"
9533132,1999,"ENGLE-R","ENGLE-R,1999"
9549588,1997,"ENGERMAN-S","ENGERMAN-S,1997"
9579559,1993,"EREZ-M","EREZ-M,1993"
9654581,1988,"EVAN-W","EVAN-W,1988"
9655716,2001,"EVANS-G","EVANS-G,2001"
9729301,2003,"EVANS-M","EVANS-M,2003"
9784288,1972,"FAMA-E","FAMA-E,1972"
9785645,1976,"FAMA-E","FAMA-E,1976"
9789367,1994,"FARE-R","FARE-R,1994"
9795257,1985,"FARE-R","FARE-R,1985"
9838493,1988,"FAZZARI-S","FAZZARI-S,1988"
9875654,2004,"FEENSTRA-R","FEENSTRA-R,2004"
9894313,1994,"FELDMAN-M","FELDMAN-M,1994"
9987518,1957,"FESTINGER-L","FESTINGER-L,1957"
10042335,1998,"FINE-C","FINE-C,1998"
10042666,1996,"FINKELSTEIN-S","FINKELSTEIN-S,1996"
10092937,1982,"FISCHHOFF-B","FISCHHOFF-B,1982"
10094135,1930,"FISHER-I","FISHER-I,1930"
10098562,1991,"FISKE-S","FISKE-S,1991"
10101844,1932,"FISHER-R","FISHER-R,1932"
10183372,1991,"FLIGSTEIN-N","FLIGSTEIN-N,1991"
10184504,1990,"FLIGSTEIN-N","FLIGSTEIN-N,1990"
10185652,2001,"FLIGSTEIN-N","FLIGSTEIN-N,2001"
10231004,1990,"FORD-D","FORD-D,1990"
10234316,1996,"FOMBRUN-C","FOMBRUN-C,1996"
10242096,2002,"FOLLMER-H","FOLLMER-H,2002"
10247235,2001,"FORBES-K","FORBES-K,2001"
10259211,1995,"FOSS-N","FOSS-N,1995"
10263031,1961,"FORRESTER-J","FORRESTER-J,1961"
10264835,2000,"FORSGREN-M","FORSGREN-M,2000"
10278160,1997,"FOSS-N","FOSS-N,1997"
10314649,1986,"FOSTER-R","FOSTER-R,1986"
10315376,2001,"FOSTER-L","FOSTER-L,2001"
10337861,1995,"FRANK-R","FRANK-R,1995"
10344371,1990,"FRANKEL-J","FRANKEL-J,1990"
10347903,1997,"FRANKEL-J","FRANKEL-J,1997"
10350787,1985,"FRANK-R","FRANK-R,1985"
10372595,1986,"FRANKEL-J","FRANKEL-J,1986"
10372601,1990,"FRANKEL-J","FRANKEL-J,1990"
10414659,1971,"FRANKO-L","FRANKO-L,1971"
10415633,1988,"FRANKS-J","FRANKS-J,1988"
10416820,2000,"FRANSES-P","FRANSES-P,2000"
10435025,1982,"FREEMAN-C","FREEMAN-C,1982"
10437866,1987,"FREEMAN-C","FREEMAN-C,1987"
10437945,1984,"FREEMAN-E","FREEMAN-E,1984"
10439096,1988,"FREEMAN-C","FREEMAN-C,1988"
10442528,1984,"FREEMAN-R","FREEMAN-R,1984"
10447789,1997,"FREIXAS-X","FREIXAS-X,1997"
10488090,1997,"FREY-B","FREY-B,1997"
10526583,1953,"FRIEDMAN-M","FRIEDMAN-M,1953"
10526616,1963,"FRIEDMAN-M","FRIEDMAN-M,1963"
10526626,1957,"FRIEDMAN-M","FRIEDMAN-M,1957"
10526689,1962,"FRIEDMAN-M","FRIEDMAN-M,1962"
10528384,1991,"FRIEDLAND-R","FRIEDLAND-R,1991"
10528427,1970,"FRIEDMAN-M","FRIEDMAN-M,1970"
10549119,1995,"FROOT-K","FROOT-K,1995"
10551727,1988,"FRY-M","FRY-M,1988"
10556875,1991,"FUDENBERG-D","FUDENBERG-D,1991"
10560266,1999,"FUJITA-M","FUJITA-M,1999"
10561425,1995,"FUKUYAMA-F","FUKUYAMA-F,1995"
10577571,1976,"FULLER-W","FULLER-W,1976"
10589438,1999,"FUJITA-M","FUJITA-M,1999"
