"Source","Target","N","nb_cit_Target","nb_cit_Source","Weight"
23050701,10361387,4,5,11,0.539359889970594
23050701,11323381,4,5,11,0.539359889970594
23050701,19552590,4,8,11,0.426401432711221
23142365,6834569,4,69,6,0.196589274873196
23177555,4850876,4,98,14,0.107989849431208
23177556,4850876,10,98,29,0.187580618371032
23177556,14889963,4,55,29,0.100156617167227
23177556,19242212,4,10,29,0.234888087805881
23184087,17975824,4,11,8,0.426401432711221
23193647,9784288,5,81,10,0.175682092231577
23193647,13883643,4,15,10,0.32659863237109
23193647,18610753,4,12,10,0.365148371670111
23271231,13809318,4,4,6,0.816496580927726
23273801,9784477,5,207,18,0.0819121978638317
23549678,5206559,4,75,5,0.206559111797729
23593753,3346909,4,35,9,0.225374467927604
23593753,6834569,4,69,9,0.160514470781026
23593753,7948004,5,75,9,0.192450089729875
23593753,15671149,4,42,9,0.205737799949456
23593753,16964454,5,52,9,0.231125081760512
23593753,20019031,5,73,9,0.195068578660218
23593753,20364494,4,61,9,0.170715839910528
23629243,7948004,5,75,5,0.258198889747161
23629243,16964454,4,52,5,0.248069469178417
23652197,7720829,4,5,21,0.390360029179413
23652197,9784477,4,207,21,0.0606687673591053
23652197,17014543,4,7,21,0.329914439536929
23652197,18448421,9,18,21,0.462910049886276
23652197,20950071,4,15,21,0.225374467927604
23652197,21720822,5,82,21,0.12049067317797
23652197,21888192,4,28,21,0.164957219768465
23652197,22162624,9,136,21,0.168408267427152
23735559,4118422,5,32,20,0.197642353760524
23735559,4544429,6,39,20,0.21483446221183
23735559,18767333,4,58,20,0.117444043902941
23735559,22162624,7,136,20,0.13421887304829
23740290,22162624,4,136,7,0.129640744710433
23741520,3346909,7,35,25,0.236643191323985
23741520,3812718,4,36,25,0.133333333333333
23741520,5891080,5,5,25,0.447213595499958
23741520,6834569,4,69,25,0.0963086824686154
23741520,7948004,6,75,25,0.13856406460551
23741520,14184389,4,18,25,0.188561808316413
23741520,15671149,5,42,25,0.154303349962092
23741520,16964530,4,21,25,0.174574312188794
23741520,17787116,5,7,25,0.377964473009227
23741520,17898378,4,29,25,0.148556270541641
23741520,18767333,10,58,25,0.262612865719445
23741520,20019031,11,73,25,0.257490523831487
23741520,20019036,7,26,25,0.274562589193458
23741520,22162624,4,136,25,0.0685994340570035
23741520,22505328,7,15,25,0.361478445646026
23741520,22506982,4,4,25,0.4
23758907,10587360,4,77,16,0.113960576459638
23758907,12272658,4,55,16,0.134839972492648
23758907,15097750,4,20,16,0.223606797749979
23758907,15962992,4,22,16,0.21320071635561
23767757,12272658,6,55,12,0.233549683248457
23777306,10587360,5,77,6,0.232621052599618
23792389,3239695,4,8,22,0.301511344577764
23792389,5631710,4,16,22,0.21320071635561
23792389,6087949,6,21,22,0.279145263119541
23792389,6749624,5,16,22,0.266500895444513
23792389,6834569,6,69,22,0.153998100701804
23792389,6834572,4,29,22,0.158361516492979
23792389,7903180,4,6,22,0.348155311911396
23792389,10414659,6,9,22,0.426401432711221
23792389,10415788,5,9,22,0.355334527259351
23792389,10541271,4,5,22,0.381385035698237
23792389,13504653,4,11,22,0.25712973861329
23792389,14886154,5,10,22,0.337099931231621
23792389,21720822,6,82,22,0.141264482804403
23796888,3548253,4,6,4,0.816496580927726
23925274,6749624,4,16,7,0.377964473009227
23925274,9147097,4,8,7,0.534522483824849
23925274,12651757,4,7,7,0.571428571428571
24240649,16963625,4,19,10,0.290190500044005
24240649,19484174,4,11,10,0.381385035698237
24240649,22162624,4,136,10,0.108465228909328
24240649,22271174,5,16,10,0.395284707521047
24289022,10526616,5,44,7,0.284901441149095
24352424,3555744,4,22,103,0.0840291631803135
24352424,4634716,4,7,103,0.148967784544772
24352424,4850876,5,98,103,0.0497666438779727
24352424,5166991,4,6,103,0.160903597341826
24352424,5206559,11,75,103,0.125153627277486
24352424,5635475,7,113,103,0.0648843869938948
24352424,9784477,23,207,103,0.157515773768776
24352424,11026759,5,10,103,0.155794238212439
24352424,13499543,4,78,103,0.044626628509428
24352424,14019388,8,85,103,0.0854991725657225
24352424,14138210,10,67,103,0.120377130421331
24352424,14140069,5,16,103,0.123166159770537
24352424,14882499,4,50,103,0.0557386411433294
24352424,16722672,4,55,103,0.0531447091055498
24352424,16862907,4,25,103,0.0788263422531435
24352424,17458793,4,28,103,0.0744838922723859
24352424,17975832,5,31,103,0.088485181300261
24352424,18359237,5,25,103,0.0985329278164293
24352424,20143854,4,28,103,0.0744838922723859
24352424,20790036,9,49,103,0.126685192906838
24352424,22162624,4,136,103,0.0337965154209332
24352930,6834569,4,69,4,0.240771706171538
24352930,20064573,4,4,4,1
24352930,21720822,4,82,4,0.220863052149693
24360775,17991240,4,12,9,0.384900179459751
24418214,3231469,6,9,66,0.246182981958665
24418214,3346909,15,35,66,0.31209389196618
24418214,3442931,7,18,66,0.203090598614981
24418214,3587998,11,21,66,0.295468420142639
24418214,3698862,8,18,66,0.232103541274264
24418214,3699844,4,6,66,0.201007563051842
24418214,3782363,5,9,66,0.205152484965555
24418214,3812718,6,36,66,0.123091490979333
24418214,4312792,7,23,66,0.179664450818771
24418214,4850876,8,98,66,0.0994729462603988
24418214,5254609,4,6,66,0.201007563051842
24418214,5631710,7,16,66,0.215410109213832
24418214,6207824,16,25,66,0.393892771133865
24418214,6834569,24,69,66,0.35564337957951
24418214,6834572,6,29,66,0.137145096264748
24418214,6877657,6,12,66,0.21320071635561
24418214,7948004,24,75,66,0.341121146168977
24418214,7949600,6,6,66,0.301511344577764
24418214,8762079,4,18,66,0.116051770637132
24418214,8872319,4,9,66,0.164121987972444
24418214,9652063,4,6,66,0.201007563051842
24418214,10685448,13,17,66,0.388102932117246
24418214,10687595,5,7,66,0.232621052599618
24418214,11501126,4,8,66,0.174077655955698
24418214,12104649,5,11,66,0.185567404756301
24418214,12312262,5,11,66,0.185567404756301
24418214,13018314,10,14,66,0.328975847479885
24418214,14392020,7,15,66,0.222474604157305
24418214,14636645,4,6,66,0.201007563051842
24418214,15671149,27,42,66,0.512822594068371
24418214,16429220,8,13,66,0.273115496799568
24418214,16660508,4,4,66,0.246182981958665
24418214,16684540,5,26,66,0.120701137396317
24418214,16964454,22,52,66,0.375533808099405
24418214,16964530,13,21,66,0.349189951077665
24418214,17095480,4,42,66,0.0759737176397586
24418214,17508359,5,22,66,0.131215970270369
24418214,17787116,5,7,66,0.232621052599618
24418214,17898378,19,29,66,0.43429280483837
24418214,17911345,6,11,66,0.222680885707562
24418214,17920246,4,6,66,0.201007563051842
24418214,18007099,5,9,66,0.205152484965555
24418214,18767333,10,58,66,0.161627045958809
24418214,19068291,7,17,66,0.208978501909286
24418214,19673014,5,8,66,0.217597069944622
24418214,19869429,4,12,66,0.14213381090374
24418214,19918229,8,16,66,0.246182981958665
24418214,20019031,33,73,66,0.475423387372008
24418214,20019036,14,26,66,0.337963184709687
24418214,20025027,7,14,66,0.230283093235919
24418214,20363320,4,20,66,0.110096376512636
24418214,20364494,15,61,66,0.23640375676923
24418214,21720822,18,82,66,0.244677261522167
24418214,22162624,8,136,66,0.0844400661841498
24418214,22505328,9,15,66,0.286038776773678
24418214,22621193,5,12,66,0.177667263629675
24418214,22621594,6,10,66,0.233549683248457
24418214,23015398,11,27,66,0.260578653323524
24418214,23593753,5,9,66,0.205152484965555
24418214,23741520,7,25,66,0.172328087371066
24418214,23792389,5,22,66,0.131215970270369
24506358,6361251,4,5,5,0.8
24506358,15135650,4,7,5,0.676123403782813
24517192,20066790,4,7,8,0.534522483824849
24521293,15135650,4,7,4,0.755928946018454
24543140,10526626,4,43,8,0.215665546406877
24544359,22050314,4,58,11,0.158361516492979
24546525,11934169,4,11,8,0.426401432711221
24551552,16511049,4,7,5,0.676123403782813
24593756,10414659,4,9,5,0.596284793999944
24799971,18974423,5,18,5,0.52704627669473
24800057,3346909,5,35,10,0.267261241912424
24800057,20019031,5,73,10,0.185058302549401
24800057,23741520,7,25,10,0.442718872423573
24800057,24418214,4,66,10,0.155699788832305
24801044,18767333,4,58,6,0.214422506967559
24801044,23741520,5,25,6,0.408248290463863
24854029,10526616,5,44,5,0.337099931231621
24860378,14173197,6,42,9,0.308606699924184
24860378,18974104,5,27,9,0.320750149549792
25023250,4048368,4,12,6,0.471404520791032
25023250,12745663,5,33,6,0.355334527259351
25023250,15034826,4,5,6,0.730296743340221
25023250,16684540,4,26,6,0.320256307610174
25025255,3231469,4,9,7,0.50395263067897
25025255,6207824,4,25,7,0.302371578407382
25025255,15671149,5,42,7,0.291605921759902
25025255,24418214,5,66,7,0.232621052599618
25045736,4048368,5,12,10,0.456435464587638
25045736,12745663,7,33,10,0.385337317794226
25045736,15034826,4,5,10,0.565685424949238
25045736,16684540,7,26,10,0.43412157106223
25045736,20019031,6,73,10,0.222069963059282
25045736,25023250,5,6,10,0.645497224367903
25053234,3587998,4,21,12,0.251976315339485
25053234,6834569,8,69,12,0.278019218742766
25053234,10683513,4,7,12,0.436435780471985
25053234,10685448,5,17,12,0.350070021007002
25053234,15671149,8,42,12,0.356348322549899
25053234,16429220,6,13,12,0.480384461415261
25053234,17898378,5,29,12,0.268028133709449
25053234,20019031,6,73,12,0.202721213519846
25053234,20363320,4,20,12,0.258198889747161
25053234,20364494,5,61,12,0.184805317738643
25053234,21720822,8,82,12,0.255030685225335
25053234,24418214,7,66,12,0.248734169081546
25094803,5795429,12,92,33,0.217786202592188
25094803,6635542,4,11,33,0.209945552432591
25094803,7594501,7,51,33,0.17063023229633
25094803,9346202,4,17,33,0.1688801323683
25094803,9784477,5,207,33,0.060496167386719
25094803,10311837,4,43,33,0.10618637464038
25094803,14841640,4,7,33,0.263180677983908
25094803,20388978,8,45,33,0.207599718443073
25094803,22162624,5,136,33,0.0746351792533165
25094803,22716633,5,24,33,0.177667263629675
25241798,23792389,4,22,4,0.426401432711221
25241805,6087949,7,21,9,0.509175077217316
25242980,14886154,4,10,4,0.632455532033676
25387792,3406378,11,14,51,0.411664653710816
25387792,3829220,4,15,51,0.144620305212437
25387792,3829231,14,83,51,0.21518099008229
25387792,4605356,4,10,51,0.177122977108019
25387792,5215938,4,7,51,0.211702449609985
25387792,7025554,4,6,51,0.228664780190012
25387792,7049624,6,8,51,0.297044262893002
25387792,7308420,4,13,51,0.155347127476123
25387792,8124334,4,4,51,0.280056016805602
25387792,8257075,4,53,51,0.076937304811282
25387792,10093617,6,9,51,0.280056016805602
25387792,10099377,14,18,51,0.462068853389115
25387792,10526583,5,49,51,0.100020006002001
25387792,12299162,5,9,51,0.233380014004668
25387792,12384176,4,6,51,0.228664780190012
25387792,14173197,6,42,51,0.129640744710433
25387792,14450622,12,23,51,0.35037429748427
25387792,14603537,4,10,51,0.177122977108019
25387792,14889963,7,55,51,0.132169609608638
25387792,15306365,8,23,51,0.233582864989514
25387792,16508693,11,26,51,0.302079270009599
25387792,16662663,9,11,51,0.379980297828674
25387792,16671814,7,10,51,0.309965209939033
25387792,20661399,4,10,51,0.177122977108019
25387792,20760055,6,7,51,0.317553674414978
25387792,22072376,24,42,51,0.518562978841732
25387792,22261660,4,4,51,0.280056016805602
25387792,22344959,6,8,51,0.297044262893002
25387792,22625259,4,6,51,0.228664780190012
25387792,23014031,4,24,51,0.114332390095006
25387792,23168337,4,4,51,0.280056016805602
25587332,8257075,4,53,19,0.126050698332651
25587332,16511049,4,7,19,0.346843987809648
25587332,24551552,4,5,19,0.410391340834062
25706937,12485439,4,5,5,0.8
25731583,3339774,4,6,9,0.544331053951817
25731583,4202106,4,8,9,0.471404520791032
25731583,4218636,5,41,9,0.260289603147677
25731583,4608622,5,17,9,0.404226041727222
25731583,5957927,4,6,9,0.544331053951817
25731583,7810639,4,6,9,0.544331053951817
25731583,10317940,4,14,9,0.356348322549899
25731583,11371531,4,6,9,0.544331053951817
25751644,5647865,4,5,13,0.496138938356834
25751644,8672093,4,5,13,0.496138938356834
25751644,10312971,4,9,13,0.369800130816819
25751644,11445356,4,4,13,0.554700196225229
25751644,12305075,6,8,13,0.588348405414552
25751644,13136272,5,8,13,0.49029033784546
25751644,15818407,4,9,13,0.369800130816819
25752753,9784288,4,81,25,0.0888888888888889
25752753,10311837,5,43,25,0.152498570332605
25752753,13131457,4,8,25,0.282842712474619
25770792,4218636,4,41,8,0.220863052149693
25770792,14130433,4,6,8,0.577350269189626
25777577,5635475,4,113,5,0.168281264764669
25777580,12305075,4,8,11,0.426401432711221
25777580,25751644,6,13,11,0.501745206004254
25794355,20019031,4,73,8,0.165521177720474
25794372,16964454,4,52,11,0.167248402001418
25794372,23015398,4,27,11,0.232103541274264
25798974,3284327,5,6,9,0.680413817439772
25798974,10507288,5,12,9,0.481125224324688
25798974,18907409,4,6,9,0.544331053951817
25798974,19702958,7,22,9,0.497468338163091
25798974,19865367,8,13,9,0.739600261633639
25822097,3346909,10,35,30,0.308606699924184
25822097,3782363,7,9,30,0.426006433615129
25822097,5631710,5,16,30,0.228217732293819
25822097,6207824,6,25,30,0.219089023002066
25822097,6834569,10,69,30,0.219793491131929
25822097,7948004,16,75,30,0.337309617084627
25822097,10685448,4,17,30,0.177122977108019
25822097,12573559,4,4,30,0.365148371670111
25822097,13018314,4,14,30,0.195180014589707
25822097,13779895,4,8,30,0.258198889747161
25822097,14296650,4,8,30,0.258198889747161
25822097,14392020,6,15,30,0.282842712474619
25822097,15284012,4,27,30,0.140545673785261
25822097,15671149,10,42,30,0.281718084909506
25822097,16964454,16,52,30,0.405095746833467
25822097,16964530,7,21,30,0.278886675511359
25822097,17898378,9,29,30,0.305128576629365
25822097,18767333,4,58,30,0.0958926602970768
25822097,20019031,15,73,30,0.320530382378016
25822097,20019036,9,26,30,0.322251693317745
25822097,20364494,6,61,30,0.140257374663655
25822097,20633836,4,7,30,0.276026223736942
25822097,21720822,5,82,30,0.100809729818189
25822097,22505328,4,15,30,0.188561808316413
25822097,23015398,4,27,30,0.140545673785261
25822097,23593753,6,9,30,0.365148371670111
25822097,24418214,15,66,30,0.337099931231621
25838824,4118422,7,32,22,0.263822426505543
25838824,4709679,4,30,22,0.155699788832305
25838824,6058376,5,8,22,0.376889180722205
25838824,8473904,7,10,22,0.471939903724269
25838824,21720822,4,82,22,0.0941763218696022
25838824,22162624,16,136,22,0.292508969650852
25838824,22819714,4,12,22,0.246182981958665
25872335,9847163,4,4,4,1
25943087,5795429,5,92,20,0.116563101030039
25943087,6834569,4,69,20,0.107676380411633
25943087,20946619,4,12,20,0.258198889747161
25943087,21720822,5,82,20,0.123466199581199
25943087,25094803,7,33,20,0.272474630456533
25954839,5274616,4,22,6,0.348155311911396
26027131,5119515,4,26,30,0.143222974807887
26027131,10587360,9,77,30,0.187256335179708
26027131,12116695,5,11,30,0.27524094128159
26027131,12272658,4,55,30,0.0984731927834662
26034561,10526616,4,44,7,0.227921152919276
26046070,10093617,4,9,5,0.596284793999944
26046070,14450622,4,23,5,0.373001923296126
26046070,25387792,5,51,5,0.313112145542575
26091341,9987518,4,9,4,0.666666666666667
26155061,25838824,4,22,4,0.426401432711221
26177900,14603547,4,84,13,0.12104550653376
26183959,3346909,13,35,201,0.15499272055722
26183959,3442931,7,18,201,0.116376089212557
26183959,3587998,7,21,201,0.107743322525909
26183959,3717887,6,7,201,0.159957350392418
26183959,3765277,4,12,201,0.0814462962375368
26183959,3812718,26,36,201,0.305649766872059
26183959,3829231,9,83,201,0.0696795656055223
26183959,3843749,13,28,201,0.173287129591787
26183959,3998319,4,16,201,0.0705345615858598
26183959,4118422,8,32,201,0.0997509336107633
26183959,4312792,13,23,201,0.191197146138027
26183959,4543040,18,44,201,0.191402734526601
26183959,4544429,7,39,201,0.0790619838833647
26183959,4605341,5,24,201,0.0719890354651133
26183959,4850876,33,98,201,0.235127200653942
26183959,4850879,5,8,201,0.124688667013454
26183959,4976212,7,14,201,0.131958081690297
26183959,5227468,12,13,201,0.234753210914022
26183959,5522730,4,16,201,0.0705345615858598
26183959,5631710,7,16,201,0.123435482775255
26183959,5795429,9,92,201,0.066183627509317
26183959,6084569,4,17,201,0.0684285759235609
26183959,6087949,10,21,201,0.15391903217987
26183959,6207824,7,25,201,0.0987483862202038
26183959,6294319,6,8,201,0.149626400416145
26183959,6721113,5,8,201,0.124688667013454
26183959,6745943,6,14,201,0.113106927163112
26183959,6749624,8,16,201,0.14106912317172
26183959,6834568,14,19,201,0.226544334932417
26183959,6834569,36,69,201,0.305689081267601
26183959,6834572,18,29,201,0.235762906803414
26183959,6859460,4,4,201,0.14106912317172
26183959,6877657,5,12,201,0.101807870296921
26183959,7024624,4,10,201,0.0892199473490941
26183959,7227165,4,7,201,0.106638233594946
26183959,7313168,7,8,201,0.174564133818836
26183959,7460923,6,7,201,0.159957350392418
26183959,7594501,6,51,201,0.059260885094596
26183959,7948004,21,75,201,0.171037222098827
26183959,8762079,11,18,201,0.182876711619733
26183959,9147097,6,8,201,0.149626400416145
26183959,9346202,6,17,201,0.102642863885341
26183959,9652063,4,6,201,0.115182456744181
26183959,9689151,4,5,201,0.126176059575302
26183959,9784477,7,207,201,0.0343174364863125
26183959,10414659,5,9,201,0.1175576026431
26183959,10415788,4,9,201,0.0940460821144798
26183959,10526583,8,49,201,0.0806109275266969
26183959,10682331,4,22,201,0.0601520762317369
26183959,10683513,6,7,201,0.159957350392418
26183959,10685448,8,17,201,0.136857151847122
26183959,11460381,6,19,201,0.0970904292567502
26183959,12312094,4,5,201,0.126176059575302
26183959,12375162,6,13,201,0.117376605457011
26183959,12483891,4,5,201,0.126176059575302
26183959,12651757,5,7,201,0.133297791993682
26183959,12745663,7,33,201,0.085949438013105
26183959,12928053,11,21,201,0.169310935397857
26183959,13142345,4,8,201,0.0997509336107633
26183959,13441540,4,11,201,0.0850678820118227
26183959,13504653,6,11,201,0.127601823017734
26183959,14019388,4,85,201,0.0306021894737175
26183959,14197708,4,11,201,0.0850678820118227
26183959,14392020,6,15,201,0.109271672941631
26183959,14427894,5,5,201,0.157720074469128
26183959,14777079,8,14,201,0.150809236217482
26183959,14889963,18,55,201,0.17119581019233
26183959,15284012,5,27,201,0.0678719135312807
26183959,15671149,17,42,201,0.185023225393696
26183959,15849860,4,6,201,0.115182456744181
26183959,15856267,4,8,201,0.0997509336107633
26183959,16429220,9,13,201,0.176064908185516
26183959,16684540,4,26,201,0.0553318624475402
26183959,16944260,5,16,201,0.0881682019823248
26183959,16963625,4,19,201,0.0647269528378335
26183959,16964454,16,52,201,0.156502140609348
26183959,16964530,6,21,201,0.092351419307922
26183959,17095480,20,42,201,0.217674382816113
26183959,17097269,7,15,201,0.127483618431902
26183959,17508359,6,22,201,0.0902281143476054
26183959,17750965,4,9,201,0.0940460821144798
26183959,17911345,4,11,201,0.0850678820118227
26183959,18003004,4,7,201,0.106638233594946
26183959,18618161,5,14,201,0.0942557726359264
26183959,18767333,24,58,201,0.222279400203928
26183959,19046236,5,10,201,0.111524934186368
26183959,19068291,5,17,201,0.0855357199044512
26183959,19272115,5,22,201,0.0751900952896712
26183959,19433878,4,5,201,0.126176059575302
26183959,19445790,5,10,201,0.111524934186368
26183959,19882291,16,34,201,0.193545240249954
26183959,19918229,8,16,201,0.14106912317172
26183959,19918233,4,4,201,0.14106912317172
26183959,19925412,6,22,201,0.0902281143476054
26183959,20019031,22,73,201,0.181619812109673
26183959,20019036,7,26,201,0.0968307592831953
26183959,20025027,6,14,201,0.113106927163112
26183959,20250474,6,10,201,0.133829921023641
26183959,20363320,8,20,201,0.126176059575302
26183959,20364494,17,61,201,0.153527428279099
26183959,20371528,4,5,201,0.126176059575302
26183959,20388978,10,45,201,0.105146716312752
26183959,20937146,5,6,201,0.143978070930227
26183959,21720822,30,82,201,0.233677178308402
26183959,21888192,13,28,201,0.173287129591787
26183959,22160924,5,32,201,0.0623443335067271
26183959,22160930,4,8,201,0.0997509336107633
26183959,22162611,5,8,201,0.124688667013454
26183959,22162624,22,136,201,0.133062352671843
26183959,22355741,6,11,201,0.127601823017734
26183959,22422982,8,24,201,0.115182456744181
26183959,22423024,10,34,201,0.120965775156221
26183959,22505328,5,15,201,0.0910597274513588
26183959,22621193,4,12,201,0.0814462962375368
26183959,23014031,14,24,201,0.201569299302317
26183959,23014045,4,9,201,0.0940460821144798
26183959,23015398,15,27,201,0.203615740593842
26183959,23142365,4,6,201,0.115182456744181
26183959,23177556,6,29,201,0.078587635601138
26183959,23593753,4,9,201,0.0940460821144798
26183959,23652197,7,21,201,0.107743322525909
26183959,23735559,6,20,201,0.0946320446814768
26183959,23741520,6,25,201,0.0846414739030318
26183959,23792389,13,22,201,0.195494247753145
26183959,23925274,6,7,201,0.159957350392418
26183959,24279968,5,6,201,0.143978070930227
26183959,24283123,4,7,201,0.106638233594946
26183959,24418214,24,66,201,0.208372904428249
26183959,24593756,4,5,201,0.126176059575302
26183959,25053234,5,12,201,0.101807870296921
26183959,25094803,5,33,201,0.0613924557236464
26183959,25241805,4,9,201,0.0940460821144798
26183959,25242986,4,7,201,0.106638233594946
26183959,25794355,6,8,201,0.149626400416145
26183959,25794372,5,11,201,0.106334852514778
26183959,25822097,8,30,201,0.103022321238167
26193619,3812718,5,36,39,0.133440128170906
26193619,4312792,4,23,39,0.133556112658836
26193619,4543040,20,44,39,0.482804549585268
26193619,4850876,17,98,39,0.274981565435116
26193619,6834569,5,69,39,0.0963858219943734
26193619,7460923,4,7,39,0.242091013067521
26193619,7948004,12,75,39,0.221880078490092
26193619,10682331,6,22,39,0.204836622599676
26193619,12745663,5,33,39,0.139373668334515
26193619,14889963,5,55,39,0.107958379271883
26193619,16684540,7,26,39,0.219826002557465
26193619,16964454,8,52,39,0.177646236673731
26193619,17095480,17,42,39,0.420041279441291
26193619,18767333,5,58,39,0.105129283382795
26193619,19882291,5,34,39,0.137308759095272
26193619,20019031,7,73,39,0.131191079738221
26193619,21720822,4,82,39,0.0707327855689741
26193619,22162624,4,136,39,0.054923503638109
26193619,23014031,6,24,39,0.196116135138184
26193619,23015398,8,27,39,0.246533420544546
26193619,23177556,4,29,39,0.118940206690011
26193619,24418214,5,66,39,0.0985520659981804
26193619,26183959,14,201,39,0.158123967766729
26198076,4543040,5,44,24,0.153864363724166
26198076,5631710,6,16,24,0.306186217847897
26198076,6834569,9,69,24,0.221162934232346
26198076,7948004,6,75,24,0.14142135623731
26198076,10685448,4,17,24,0.198029508595335
26198076,14889963,4,55,24,0.110096376512636
26198076,15671149,4,42,24,0.125988157669742
26198076,16429220,5,13,24,0.283069258536149
26198076,19882291,6,34,24,0.210042012604201
26198076,20019031,4,73,24,0.0955636965134993
26198076,20364494,4,61,24,0.104541674697863
26198076,21720822,8,82,24,0.180333926933486
26198076,22162624,6,136,24,0.105021006302101
26198076,23014031,4,24,24,0.166666666666667
26198076,23652197,5,21,24,0.222717701593687
26198076,24418214,5,66,24,0.125629726907402
26198076,25094803,4,33,24,0.14213381090374
26198076,26183959,14,201,24,0.201569299302317
26198076,26193619,5,39,24,0.163430112615153
26198084,3812718,7,36,64,0.145833333333333
26198084,3843749,4,28,64,0.0944911182523068
26198084,3998319,5,16,64,0.15625
26198084,4118422,4,32,64,0.0883883476483184
26198084,4850876,10,98,64,0.126269068069026
26198084,6834569,6,69,64,0.0902893898143269
26198084,6834572,11,29,64,0.255331089993446
26198084,7948004,5,75,64,0.0721687836487032
26198084,9461395,4,4,64,0.25
26198084,12375162,4,13,64,0.138675049056307
26198084,12928053,4,21,64,0.109108945117996
26198084,13441540,4,11,64,0.150755672288882
26198084,14197708,4,11,64,0.150755672288882
26198084,14889963,5,55,64,0.0842749828079053
26198084,17095480,7,42,64,0.13501543121683
26198084,18767333,18,58,64,0.295439473934376
26198084,19046236,7,10,64,0.276699295264733
26198084,19068291,4,17,64,0.121267812518166
26198084,19882291,5,34,64,0.107186615714068
26198084,19918229,4,16,64,0.125
26198084,20364494,4,61,64,0.064018439966448
26198084,22162624,4,136,64,0.0428746462856272
26198084,22355741,4,11,64,0.150755672288882
26198084,22423024,4,34,64,0.0857492925712544
26198084,22505328,4,15,64,0.129099444873581
26198084,22984788,4,4,64,0.25
26198084,23014031,4,24,64,0.102062072615966
26198084,23015398,5,27,64,0.120281306081172
26198084,23735559,4,20,64,0.111803398874989
26198084,23741520,4,25,64,0.1
26198084,24418214,4,66,64,0.0615457454896664
26198084,26183959,36,201,64,0.317405527136369
26198084,26193619,4,39,64,0.0800640769025436
26235633,23015398,4,27,6,0.314269680527354
26235633,26183959,6,201,6,0.172773685116272
26327984,7948004,4,75,7,0.174574312188794
26327984,16964454,4,52,7,0.209656967344384
26327984,18767333,5,58,7,0.248145833492733
26327984,26183959,4,201,7,0.106638233594946
26329924,4850876,4,98,12,0.116642368703961
26329924,9346202,4,17,12,0.280056016805602
26329924,13441540,4,11,12,0.348155311911396
26329924,16427651,5,23,12,0.300964632714423
26329924,18436357,4,10,12,0.365148371670111
26329924,18618161,4,14,12,0.308606699924184
26329924,20388978,7,45,12,0.301232038038355
26453462,6207824,9,25,13,0.499230176602706
26453462,6834569,5,69,13,0.166945140823544
26453462,6834572,4,29,13,0.206010481049842
26453462,7948004,5,75,13,0.160128153805087
26453462,10685448,5,17,13,0.336336396998156
26453462,15671149,9,42,13,0.385164443259822
26453462,16964454,4,52,13,0.153846153846154
26453462,20019031,7,73,13,0.227229615606418
26453462,21720822,4,82,13,0.122512778366338
26453462,24418214,10,66,13,0.341394370999459
26453462,26183959,7,201,13,0.136939373033179
26540522,3587998,5,21,15,0.281718084909506
26540522,3698862,4,18,15,0.243432247780074
26540522,4976212,5,14,15,0.345032779671177
26540522,6745943,4,14,15,0.276026223736942
26540522,6834569,9,69,15,0.279751442472094
26540522,11460381,5,19,15,0.296174438879546
26540522,17039365,4,10,15,0.32659863237109
26540522,18224828,4,9,15,0.344265186329548
26540522,21720822,15,82,15,0.427699461384151
26540522,26183959,6,201,15,0.109271672941631
26548466,6834569,6,69,8,0.255376959227625
26548466,21720822,8,82,8,0.312347523777212
26548466,22162624,4,136,8,0.121267812518166
26548466,26183959,4,201,8,0.0997509336107633
26610885,3231469,4,9,7,0.50395263067897
26610885,6207824,5,25,7,0.377964473009227
26610885,6834569,4,69,7,0.182006302077316
26610885,7450889,4,7,7,0.571428571428571
26610885,15671149,4,42,7,0.233284737407922
26610885,24418214,4,66,7,0.186096842079694
26610885,25025255,4,7,7,0.571428571428571
26653944,20019031,6,73,7,0.265424373122285
26653944,26183959,4,201,7,0.106638233594946
26689858,15730142,5,39,30,0.146176336551172
26959080,12955048,4,6,5,0.730296743340221
26959080,17942390,4,6,5,0.730296743340221
26963492,5647865,4,5,6,0.730296743340221
26963492,12305075,4,8,6,0.577350269189626
26963492,13136272,4,8,6,0.577350269189626
26963492,25751644,6,13,6,0.679366220486757
26983412,5795429,4,92,8,0.147441956154897
26983412,25094803,4,33,8,0.246182981958665
26988694,25387792,4,51,8,0.198029508595335
27022490,6469748,4,5,26,0.350823207722812
27022490,6469760,4,4,26,0.392232270276368
27022490,7746437,4,13,26,0.217571317288168
27022490,10189897,4,7,26,0.29649972666444
27022490,10587360,6,77,26,0.134097046880302
27022490,14603547,4,84,26,0.0855920985021826
27022490,26027131,5,30,26,0.179028718509858
27027191,9784477,4,207,28,0.0525406937492734
27033415,7896771,6,32,11,0.319801074533416
27033415,12272658,7,55,11,0.28459046986361
27036916,3829231,4,83,136,0.0376488305748928
27036916,7727468,10,37,136,0.14097096860865
27036916,9784288,4,81,136,0.0381107966983353
27036916,9784477,7,207,136,0.0417199148247088
27036916,10864045,4,6,136,0.140028008402801
27036916,12838770,4,49,136,0.0489995957550025
27036916,13813963,9,20,136,0.172567122490658
27036916,13987444,4,4,136,0.171498585142509
27036916,23188626,4,11,136,0.103417537999004
27036916,23532052,5,5,136,0.191741247211843
27036916,27027191,18,28,136,0.291691675598474
27055273,27036916,4,136,9,0.114332390095006
